id,ret
111,"""1. 双手握住设备上盖并向上拉起。<PIC>\n2. 握住背部滤网盖把手并向前拉出。<PIC>\n3. 拆下设备右侧灰尘传感器盖。<PIC>\n4. 用蘸少量水的棉签擦拭灰尘传感器镜头和进风口，再用干净干棉签彻底擦干。<PIC>\n5. 装回灰尘传感器盖和滤网盖，将设备上盖标识朝前装回。\n注意：请勿使用丙酮、酒精等强腐蚀性化学试剂擦拭传感器部件，以免损坏镜头。"",[""Manual03_22"", ""Manual03_23"", ""Manual03_24"", ""Manual03_25""]"
112,"""1. 在晴天运行设备1小时，然后拔下电源插头，晾干设备内部。\n2. 遮盖设备，存放在干燥、无阳光直射的地方。"",[]"
113,"""健身单车的技术规格位于手册的\""技术规格\""章节，主要包含以下信息。最大使用者重量为136千克（300磅），设备总占地面积为5670平方厘米<PIC>，机器重量为26.5千克（58.4磅）。电源要求方面，工作电压为220V至240V交流电、50Hz，工作电流为0.4A。认证标准方面，交流电源适配器符合CE认证<PIC>，本产品符合固定式健身器材EN ISO 20957国际标准S级。"",[""Manual14_1"", ""Manual14_2""]"
114,"""启动健身单车前，需要完成以下准备工作。首先，阅读并理解完整手册，妥善保管以备日后参考。开始运动计划前请咨询医生，确认身体状况适合使用。本产品不适合14岁以下人士使用，最大使用者重量限制为136千克。如佩戴起搏器等医疗设备，务必提前咨询医护人员。确保单车已完全装配完毕并按手册检查性能正常后，再投入使用。每次使用前检查本机是否有零件松动或磨损迹象，密切关注座椅、脚踏板和曲柄，如发现异常请勿使用。将单车放置在坚固、水平的平整地面上，运动区域最小预留空间为2.3米×1.8米，机器两侧至少预留0.6米空间。后稳定器两侧配有水平调节脚，旋转旋钮调节脚垫，运动前确保单车水平稳固。<PIC>如需移动单车，将把手向自身方向倾斜，同时向下按压单车前部推至目标位置，移动时请小心。<PIC>穿着方面，应穿着橡胶底运动鞋和适合运动、活动自如的衣物，避免宽松衣物和首饰。调节座椅高度：将脚踏板转到前位，脚掌中心对准脚踏板中心，膝盖应保持微弯。松开并拉出座管上的调节旋钮，将座椅调至所需高度，松开旋钮使锁销卡入并拧紧。调节座椅前请先下车，注意不要将座管调至高于限位标记。<PIC>调整脚踏绑带：将脚掌中心放在脚踏板上，转动脚踏板至可触及位置，将绑带固定在鞋面上，另一侧重复操作，确保脚尖和膝盖朝前。<PIC>最后接通电源或踩踏机器触发控制台开机。首次开机时需设置日期、时间和计量单位。设置完成后，在开机界面选择用户档案，即可开始运动。"",[""Manual14_19"", ""Manual14_20"", ""Manual14_24"", ""Manual14_25""]"
115,"""这款健身单车的控制台配有带触控按键的显示屏，可在运动中提供关键运动信息并控制阻力等级。<PIC>控制台按键包括：阻力增加和减小按钮用于调节运动阻力等级，快速启动按钮用于开始手动运动模式，程序按钮用于选择运动类别和程序，暂停/结束按钮用于暂停或结束运动，目标追踪按钮用于查看运动总量与成就，增加和减少按钮用于调节年龄、时间、距离或卡路里等数值，左右按钮用于运动中切换显示数据或浏览选项，确认按钮用于启动程序运动或确认信息，风扇按钮用于控制三速风扇，阻力等级快捷按钮用于运动中快速切换阻力等级，成就指示灯在查看运动结果时点亮。<PIC>上部显示区域包括：程序显示区展示运动曲线，网格中每一列代表一个运动区间，列越高等级越高，闪烁列表示当前区间；强度显示区根据当前阻力等级显示实时运动强度；心率区间显示当前心率所属区间，可作为燃脂、有氧或无氧运动的目标指导；目标显示区显示当前目标类型、完成值及完成百分比；用户显示区显示当前所选用户档案；成就显示区在达到运动目标或超过历史里程碑时激活，控制台将提示祝贺信息并播放提示音。<PIC>下部显示区域展示运动数值：速度以公里/小时或英里/小时显示；时间显示运动总时长，超过99分59秒将自动切换为小时和分钟；距离以英里或公里显示；等级显示当前阻力等级；转速显示每分钟转数；心率以每分钟心跳次数显示，接收到信号时图标将闪烁，所显示心率为近似值仅供参考；卡路里显示运动中估算消耗的卡路里。<PIC>控制台可存储2个用户档案，自动记录每次运动数据。控制台约5分钟无操作将自动关机，无独立电源开关。首次开机需设置日期、时间和计量单位。"",[""Manual14_21"", ""Manual14_22"", ""Manual14_23"", ""Manual14_26""]"
116,"""运动前需要进行以下调整以保证舒适度。首先调节单车水平，后稳定器两侧配有水平调节脚，旋转旋钮调节稳定器脚垫，运动前确保单车水平稳固 <PIC>。然后调节座椅高度，正确的座椅位置可提升运动效率与舒适度、降低受伤风险：将脚踏板转到前位，脚掌中心对准脚踏板中心，膝盖应保持微弯；如腿部过直或脚无法踩到脚踏板则将座椅调低，如膝盖弯曲过度则将座椅调高，调节座椅前请先下车。松开并拉出座管上的调节旋钮，将座椅调至所需高度，松开旋钮使锁销卡入，确保锁销完全卡入并拧紧旋钮 <PIC>。接着调节脚踏绑带，将脚掌中心放在脚踏板上，将绑带固定在鞋面上，确保脚尖和膝盖朝前以保证最佳踩踏效率 <PIC>。此外穿着方面应穿橡胶底运动鞋和适合运动、活动自如的衣物。"",[""Manual14_19"", ""Manual14_24"", ""Manual14_25""]"
117,"""健身单车的轻松骑行类别包含三个预设运动程序：起伏山丘<PIC>、公园骑行<PIC>、轻松之旅<PIC>。"",[""Manual14_27"", ""Manual14_28"", ""Manual14_29""]"
118,"""在健身单车的预设程序中，山地类别包含以下三个预设运动程序：派克峰、胡德山、金字塔。这三个程序会自动控制不同阻力和运动等级，模拟山地骑行的体验。<PIC>展示了派克峰程序的运动曲线，<PIC>展示了胡德山程序的运动曲线，<PIC>展示了金字塔程序的运动曲线。"",[""Manual14_31"", ""Manual14_32"", ""Manual14_33""]"
119,"""健身单车的预设程序按难度分为三个类别：轻松骑行、山地和挑战，其中挑战为最高难度类别。挑战类别下包含三个预设运动程序：上坡冲刺<PIC>、交叉训练<PIC>和间歇训练<PIC>。这三个程序会自动控制不同阻力和运动等级，提供高强度的训练体验。"",[""Manual14_30"", ""Manual14_34"", ""Manual14_35""]"
120,"""编辑健身单车用户档案需要以下步骤：首先在开机模式界面，按增加或减少按钮选择一个用户档案。然后按确认按钮选择该用户档案。控制台会显示编辑提示和当前用户档案名称，按确认键开始编辑；如需退出编辑则按暂停/结束按钮返回开机模式界面。接下来控制台显示姓名提示，首次编辑时用户姓名为空，用户档案名称限制为10个字符，当前激活段闪烁，使用增加或减少按钮浏览字母和空格（位于A和Z之间），按左或右按钮切换段，按确认按钮接受显示的用户名。然后编辑其他用户数据，包括年龄、体重、身高和性别，使用增加或减少按钮调节，每项设置完成后按确认键。之后控制台显示扫描提示，此选项控制运动中运动数据的显示方式，关闭设置允许用户按需按左或右按钮查看其他运动数据通道，开启设置允许控制台每6秒自动切换显示运动数据通道，默认为关闭，按确认按钮设置。接着控制台显示编辑下部显示提示，此选项允许自定义运动中显示的运动数据，下部显示区将显示所有运动数据，激活数据闪烁，上部显示区显示激活值设置为开启或关闭，按增加或减少按钮隐藏激活运动数据，按左或右按钮切换激活值，如需显示隐藏的运动数据则重复操作并将上部显示区数值改为开启，自定义下部显示完成后按确认键设置。最后控制台返回已选择用户的开机模式界面。"",[]"
121,"""可以。健身单车手册提供了基于年龄的心率目标参考。最大心率通常从年轻时的220次/分钟开始，每年约下降1次/分钟，到60岁时约160次/分钟。燃脂的有效目标心率为最大心率的50%至70%，建议保持该心率区间20分钟以上，维持时间越长燃脂越多。<PIC>\n此外，健身单车的心率控制（HRC）程序可根据您的年龄自动设置心率目标区间，操作步骤如下：\n1.选择心率控制运动等级（初级或高级），按确认键\n2.按增加或减少按钮选择最大心率百分比，可选区间为50-60%、60-70%、70-80%、80-90%\n3.选择目标类型并设置运动目标值\n4.按确认键开始运动\n注意：80-90%心率区间运动前请咨询医生。显示屏显示的心率为近似值，仅供参考。如运动中出现胸部疼痛、胸闷、呼吸急促或头晕，请立即停止运动并咨询医生。"",[""Manual14_22""]"
122,"""体能测试程序是一种用于评估体能水平提升情况的运动模式。该程序通过将功率输出（瓦特）与心率进行对比来评估体能状况，当体能提升后，相同心率下的功率输出会增加。使用前控制台必须能从接触式心率（CHR）传感器或心率监测仪（HRM）读取心率信息，可从反馈类别开始体能测试。程序启动后会提示选择体能水平，分为初级（BEG）或高级（ADV）两档。控制台使用所选用户档案的年龄和体重计算体能得分。开始运动后握住心率传感器，测试过程中运动强度逐渐增加，心率随之上升。强度会持续自动增加，直至心率达到测试区间，该区间根据用户档案最大心率的75%单独计算。达到测试区间后机器保持强度稳定3分钟，使心率进入平稳的稳定状态。3分钟结束时控制台测量心率和功率输出，结合年龄和体重信息计算得出体能得分。体能测试得分仅用于与自身历史得分对比，不能与其他用户档案对比，通过对比得分可以查看体能是否提升。"",[]"
123,"""使用电钻充电时，请使用制造商指定的原装充电器，并先查阅手册末尾的充电器与电池组兼容性表，避免使用不兼容的充电器。充电前先确认环境通风、干燥，远离易燃易爆环境，充电温度建议保持在18°C到24°C之间，低于4.5°C或高于40.5°C时不要充电。按以下步骤操作：先将充电器插入合适的120V插座；再将电池组平稳插入充电器并完全就位，此时红色充电指示灯持续闪烁，表示正在充电；当红色指示灯变为常亮时，表示充电完成，电池可以使用，也可以留在充电器中。<PIC>如果充电器反复快速闪烁或出现异常，先重新插入电池组；若问题仍在，可更换另一块电池组判断是否为电池故障，必要时联系授权服务中心。充电中充电器或电池发热属于正常现象，但应避免在高温环境或柔软表面上充电，以免堵塞通风口导致过热。"",[""Manual11_2""]"
124,"""DCB101充电器的指示灯闪烁模式代表以下含义：\n\n电池组充电中时，红色指示灯持续闪烁。<PIC>\n\n电池组已充满电时，红色指示灯常亮。<PIC>\n\n过热/过冷延迟模式下，红色指示灯长闪后短闪。<PIC>\n\n电池组或充电器故障时，红色指示灯快速闪烁。<PIC>\n\n电源故障时，红色指示灯快速闪烁两次后暂停。<PIC>"",[""drill0_08"", ""drill0_09"", ""drill0_10"", ""drill0_11"", ""drill0_12""]"
126,"""工具配有单套无键夹头（F），可单手操作夹头。<PIC>\n\n警告：不要通过握住夹头前部并启动工具来拧紧钻头或其他附件，否则可能损坏夹头并导致人身伤害。更换附件时务必锁定扳机开关并断开工具电源。启动工具前务必确保附件紧固，松动的附件可能弹出造成人身伤害。\n\n安装钻头或其他附件请遵循以下步骤：\n1. 关闭工具并断开工具电源。\n2. 一只手握住夹头黑色套筒，另一只手固定工具，逆时针旋转套筒至足够大，装入所需附件。<PIC>\n3. 将附件插入夹头约3/4英寸（19毫米），一只手顺时针旋转夹头套筒紧固，另一只手握住工具。工具配有自动主轴锁定机构，可单手开合夹头。务必一只手握住夹头套筒、另一只手握住工具，以达到最大紧固度。<PIC>"",[""drill0_01"", ""drill0_02"", ""drill0_03""]"
127,"""安装和拆卸电钻电池组之前，应先关闭工具并取下电池组（如已安装），以降低意外启动导致严重人身伤害的风险。进行任何调节、更换附件或存放电动工具前，也请拔下电源插头和/或取下电池组。<PIC>安装电池组的步骤如下：将电池组（K）对准工具手柄内的导轨，沿导轨滑入手柄，直至电池组牢固就位且不会松脱。为获得最佳效果，确保电池组在安装前已充满电。拆卸电池组的步骤如下：按下释放按钮（J），将电池组从工具手柄中平稳拔出。拆卸后，按照手册充电器部分的说明将电池组插入充电器。"",[""Manual11_8""]"
128,"""使用电钻的腰带挂钩和批头夹时需要特别注意以下事项。调整或拆卸安装附件前，必须关闭工具并取下电池组，以防意外启动导致严重人身伤害。<PIC>不要将工具悬挂在高处，也不要将物体悬挂在腰带挂钩上，仅将工具腰带挂钩挂在工作腰带上。<PIC>安装或更换腰带挂钩或批头夹时，仅使用随附的螺钉（H），务必拧紧螺钉，确保固定腰带挂钩的螺钉紧固。腰带挂钩（G）和批头夹（I）可使用随附螺钉安装在工具任意一侧，适配左手或右手用户。移动腰带挂钩或批头夹时，取下固定螺钉后重新安装在另一侧并务必拧紧。"",[""Manual11_7"", ""drill0_14""]"
129,"""购买电钻后应配备以下附件：电池组（K）、充电器、腰带挂钩（G）和安装螺钉（H）。电池组出厂时未充满电，使用前需先充电，充电时将电池组插入充电器，红色指示灯闪烁表示充电中，常亮表示充满。腰带挂钩和批头夹可使用随附螺钉安装在工具任意一侧，适配左手或右手用户，批头夹（I）为另售配件不随工具附带。此外工具还配有无键夹头（F），用于装夹钻头等作业附件。以下为电钻完整组件布局图，标注了各附件在工具上的位置和名称。<PIC>下图展示了电池组插入充电器的正确方式，充电步骤（图1）。<PIC>下图展示了电池组安装到工具手柄的方法，将电池组对准手柄内导轨滑入直至牢固就位。<PIC>"",[""drill0_18"", ""Manual11_2"", ""Manual11_8""]"
130,"""电钻的三年有限保修包含以下内容。工具除保修外还享有免费服务：1年免费服务，即购买后第一年内，制造商将免费维护工具，更换正常使用造成的磨损部件。电池组方面，指定型号电池组（DC9071、DC9091、DC9096、DC9280、DC9360、DC9180、DCB120、DCB127、DCB201、DCB203、DCB207）享有2年免费服务，其他电池组享有3年免费服务。需要注意的是，如果电池组被擅自改装，产品保修将失效。制造商对任何改装导致的伤害不承担责任，并将在法律允许范围内追究保修欺诈责任。此外，充电器和电池组不可自行维修，维修、保养和调节（包括碳刷检查和更换）应由专业服务中心或合格维修人员执行，且必须使用相同的替换零件。注册产品可获得更高效的保修服务，注册网址为www.dewalt.com/register。"",[]"
131,"""购买健身追踪器后，包装盒内包含以下物品：<PIC>配有小号表带的手表，颜色和材质仅供参考；<PIC>充电线；<PIC>额外大号表带。此外，健身追踪器出厂已安装小号表带，包装盒内另附一条大号底部表带。"",[""fitness_trackers_01"", ""fitness_trackers_02"", ""fitness_trackers_03""]"
132,"""为健身追踪器充电的方法如下：1. 将充电线插入电脑的USB端口、UL认证的USB墙充充电器或其他低功耗充电设备。2. 将充电线的另一端靠近手表背面的充电接口，直至磁吸吸附，确保充电线上的金属触点与手表背面的接口对齐。<PIC>充电12分钟即可续航24小时，完全充满电大约需要1-2小时。充电时轻点屏幕两次或按下按钮即可点亮屏幕查看充电状态。充满电的健身追踪器续航时间可达6天以上。"",[""Manual16_2""]"
133,"""日常不运动时，将健身追踪器佩戴在腕骨上方一指宽的位置。<PIC>\n为优化运动时的心率监测，运动时可将表带向上移动以获得更贴合的佩戴效果。<PIC>\n无论日常还是运动，都应将手表戴在手腕正面（手背一侧），确保设备背面与皮肤保持接触。同时需在健身追踪器应用中正确设置佩戴手腕为惯用手或非惯用手，以提高数据准确性。"",[""Manual16_4"", ""Manual16_5""]"
134,"""扣紧健身追踪器表带的步骤如下：1. 将健身追踪器戴在手腕上。2. 将底部表带穿入顶部表带的第一个环扣。<PIC>3. 收紧表带至舒适贴合，将表扣钉按入表带上的其中一个孔。如果使用小号表带的最后两个孔，建议更换为大号表带以获得更稳固的佩戴效果。<PIC>4. 将表带的松散端穿入第二个环扣，使其平整贴在手腕上。<PIC>确保表带不要过紧，佩戴时应留有空隙，可在手腕上轻微移动。如感到不适，请松开表带；若不适持续，请取下手表让手腕休息。"",[""Manual16_6"", ""Manual16_7"", ""Manual16_8""]"
135,"""拆卸健身追踪器表带的步骤如下：\n1. 将健身追踪器翻面，找到表带卡扣。<PIC>\n2. 松开卡扣，将扁平按钮向表带方向滑动。\n3. 轻轻将表带从手表上拔下松开。<PIC>\n4. 另一侧重复操作。\n安装表带时，将其按入手表末端，直至听到咔嗒声并卡紧到位。带环扣和表扣钉的表带安装在手表顶部。<PIC>"",[""Manual16_9"", ""Manual16_10"", ""Manual16_11""]"
136,"""健身追踪器配备彩色AMOLED触摸屏和1个按钮，通过轻点屏幕、左右上下滑动或按下按钮来操作界面。主屏幕为时钟界面，从该界面可执行以下操作：向下滑动查看快捷设置；向上滑动查看通知；左右滑动查看功能卡片，包括每日目标进度、今日活动摘要、全天心率、睡眠指标等；按下按钮打开应用菜单或返回时钟界面；长按时钟界面可切换已保存的表盘。<PIC>此外，按钮支持快捷操作：按下按钮可返回时钟界面，在时钟界面按下则打开已安装的应用列表；长按按钮1秒可激活自选功能，首次使用时选择其激活的功能，如需更改可进入手表设置应用点击快捷方式进行修改；双击按钮可打开语音助手、快捷设置、通知和非接触式支付的快捷入口。<PIC>"",[""Manual16_12"", ""Manual16_13""]"
137,"""健身追踪器可显示手机的来电、短信、日历和应用通知，让你随时掌握信息，保持手表与手机距离在30英尺以内即可接收。设置通知时，在健身追踪器应用中进入设备卡片并点击通知，来电、短信和日历通知会自动开启，还可开启其他应用通知。收到通知时手表会震动提醒，如通知到达时未查看，可稍后在时钟界面向上滑动，或双击按钮并点击通知图标查看 <PIC>。健身追踪器最多可存储30条通知，超出后新通知会替换最早的通知，可点击展开查看单条通知，滑动至底部点击清除删除单条，或向上滑动至通知底部点击全部清除一次性删除所有通知。可在健身追踪器应用中关闭特定通知，或在手表快捷设置中点击勿扰图标关闭所有通知，关闭后手机收到通知时手表不会震动且屏幕不会点亮 <PIC>。与iPhone或安卓手机配对后，可在手表上接听或拒接来电，点击绿色电话图标接听，点击红色电话图标转语音信箱，来电者在联系人列表中会显示姓名否则显示电话号码 <PIC>。安卓手机用户还可在手表上直接回复短信和部分应用通知，可使用语音转文字、预设快捷回复或表情回复。此外当健身追踪器检测到心率超出高低阈值时会及时通知你。"",[""Manual16_28"", ""Manual16_29"", ""Manual16_30""]"
138,"""依据健身追踪器手册，设备通过在夜间记录你的皮肤温度并与个人基准进行比较来追踪皮肤温度变化。手册明确说明该功能用于显示与基准的差异，帮助你识别身体变化与趋势。你可以在手机健身追踪器应用的今日页面点击温度卡片，查看夜间皮肤温度变化图表，以及你手动记录的核心温度读数。手册同时提示需要连续佩戴健身追踪器睡觉3晚才能生成个人皮肤温度基准，并且该功能并非在所有地区都可用。手册未进一步说明具体测量原理或硬件实现方式，因此只能确认追踪方式为夜间记录皮肤温度并与基准比较，而不是提供更底层的传感机制说明。相关操作入口如<PIC>，变化图表示例如<PIC>。"",[""Manual16_35"", ""Manual16_36""]"
139,"""健身追踪器通过运动应用以两种方式追踪和分析你的运动。一是自动追踪：健身追踪器可自动识别并记录许多持续至少15分钟的高强度活动；在健身追踪器应用的运动卡片中开启步行检测、跑步检测或骑行检测后，手表识别到对应运动时会自动启动运动应用。<PIC>二是手动追踪：在手表上打开运动应用，滑动找到所需运动类型并点击选择；如运动使用GPS，可等待信号连接或先开始运动，GPS会在信号可用时自动连接；点击播放图标开始运动后，可点击或滑动查看实时数据，包括心率、消耗卡路里和耗时；运动结束后向上滑动点击结束，手表显示运动摘要。<PIC>运动过程中，健身追踪器使用心率储备（最大心率与静息心率之差）个性化设置心率区间，进入燃脂、心肺或峰值心率区间时手表会震动提醒你：1次震动代表燃脂区间，2次代表心肺区间，3次代表峰值区间。在燃脂、心肺或峰值心率区间消耗的时间可获得活动区域分钟数，其中心肺或峰值区间每分钟可获得2倍活动区域分钟数，初始每周目标为150个活动区域分钟数。<PIC>运动结束后，可在健身追踪器应用中查看运动卡片获取完整运动数据，如使用GPS还可查看运动强度地图。健身追踪器还支持自定义每种运动类型的设置，包括数据展示和运动目标等选项。"",[""Manual16_42"", ""Manual16_43"", ""Manual16_45""]"
140,"""健身追踪器通过手表背面的心率传感器接触手腕皮肤来测量心率。手册说明它会在运动和全天持续追踪心率，测量依赖手表背面与皮肤保持接触。因此需要将手表戴在手腕正面，保持背面与皮肤贴合，并通过调整表带松紧和佩戴位置来获得更稳定的心率信号。"",[]"
141,"""健身追踪器内置NFC芯片，支持在支持非接触式支付的商店用手表完成消费支付，无需携带手机或其他设备（设置阶段需使用手机应用）。以下是完整操作流程：\n\n首先需要在手机上的健身追踪器应用中完成支付卡设置。在健身追踪器应用的今日页面，点击左上角图标进入健身追踪器卡片，点击支付卡片，按照屏幕说明添加至少一张合作银行的信用卡或借记卡。部分情况下银行可能需要额外验证，首次添加卡时可能会提示为手表设置4位PIN码，同时手机也必须开启密码保护。添加卡后按屏幕说明开启手机通知完成设置。设置完成后，设备锁会自动开启。<PIC>\n\n在商店进行消费时，首先确认支付终端上是否有非接触式支付标志。<PIC>\n\n然后在手表上打开钱包或健身追踪器支付应用，可通过双击手表上的按钮快速访问。如提示，输入4位手表PIN码，屏幕将显示默认卡。使用默认卡支付时，直接将手腕靠近支付终端即可；如需使用其他卡，滑动找到要使用的卡后再将手腕靠近支付终端。<PIC>\n\n澳大利亚用户流程略有不同：如持有澳大利亚银行的卡，可直接将手表靠近支付终端支付；如消费金额超过100澳元，需按支付终端说明操作，输入卡片的PIN码（非手表PIN码）。\n\n支付成功时手表会震动并在屏幕上显示确认信息。如支付终端未识别设备，确保表盘靠近读取器并告知收银员使用非接触式支付。为增加安全性，使用非接触式支付时必须将健身追踪器戴在手腕上。"",[""Manual16_46"", ""Manual16_47"", ""Manual16_48""]"
142,"""使用健身追踪器时，可能会遇到以下几类常见问题及对应的解决方法。\n\n一、心率信号丢失。健身追踪器在运动和全天持续追踪心率，如果手表上的心率传感器难以检测信号，屏幕会显示虚线。\n<PIC>\n解决方法：确保佩戴正确，可在手腕上上下移动手表，或收紧、松开表带，使健身追踪器与皮肤充分接触。保持手臂静止伸直片刻后，应能再次看到心率。\n\n二、GPS信号丢失。环境因素包括高楼、茂密森林、陡峭山坡和厚云层，可能干扰手表连接GPS卫星的能力。运动期间手表搜索GPS信号时，屏幕顶部会显示旋转的GPS图标。\n<PIC>\n解决方法：为获得最佳效果，开始运动前等待健身追踪器找到GPS信号。如果运动期间丢失GPS信号，GPS图标会显示红色，手表会自动尝试重新连接。\n\n三、电量严重不足导致功能受限。当电量降至8%或更低时，屏幕亮度调至最暗，震动强度设为轻微，GPS追踪关闭，EDA传感器关闭，常亮显示关闭，无法使用语音助手和快捷回复功能。\n<PIC>\n解决方法：及时为健身追踪器充电。充电12分钟即可续航24小时，完全充满电大约需要1到2小时。将充电线插入USB端口，另一端靠近手表背面充电接口，磁吸吸附即可充电。\n\n四、无法同步、无法响应操作、无法追踪数据或无法显示通知。遇到这些情况时，请重启手表，操作说明请参阅重启Sense 2。\n\n五、手机通知无法在手表上显示。确认手机蓝牙已开启，且手机可接收通知。在健身追踪器应用中设置通知，开启你希望在手表上查看的应用通知。注意：如果手机开启了勿扰设置，关闭该设置前手表不会接收通知。\n\n六、天气数据未显示或位置未更新。请确认已为健身追踪器应用开启定位服务，同步手表后在天气应用中查看最新数据。\n\n七、皮肤温度基准未显示。需要佩戴健身追踪器连续睡觉3晚后才能看到个人皮肤温度基准数据。"",[""Manual16_49"", ""Manual16_50"", ""Manual16_22""]"
144,"""要为健身追踪器设置设备锁（锁屏），请按以下步骤操作：在健身追踪器应用的今日页面，点击左上角图标，选择健身追踪器卡片，然后进入设备锁选项即可开启。设置设备锁后，解锁手表时需要输入个人4位PIN码。如果手表上设置了非接触式支付，设备锁会自动开启，且必须设置密码。如不使用非接触式支付，设备锁为可选设置。在设备锁页面还可以重置PIN码。"",[]"
145,"""使用冰箱冰柜时，手册中的前五条注意事项如下：\n\n1 请勿在冰箱顶部放置重物或装液体的物品。开关门时重物可能坠落导致受伤。装液体的物品可能泄漏、掉落破损，导致受伤或触电。<PIC>\n2 请勿倚靠或悬挂在冰箱门体及搁架上。可能损坏冰箱门体或搁架，或导致冰箱倾倒，造成受伤及损坏。儿童靠近冰箱时请务必有人看管。<PIC>\n3 防止儿童进入产品内部。儿童进入冰箱可能危及生命。<PIC>\n4 开关冰箱门时请小心。用力开关门可能导致内部物品倾倒，造成受伤或损坏。请勿将冰箱安装在潮湿环境中。湿气可能渗入电气部件，引发火灾或触电。<PIC>\n5 请勿在冰箱内或周围存放或使用易燃物品。可能引发爆炸或火灾。<PIC>\n\n手册中该章节还包含更多注意事项，如禁止在冰箱内使用香薰蜡烛等明火产品、禁止存放药品或实验用品、远离加热设备等。"",[""Manual17_11"", ""Manual17_12"", ""Manual17_13"", ""Manual17_14"", ""Manual17_15""]"
146,"""给冰箱连接电源时，需要做到以下前五条注意事项：第一，应使用专用插座，一个插座同时使用多个设备可能引发火灾，若本机连接漏电保护器，保护器可能跳闸并导致食物变质；<PIC>第二，请勿让电源插头朝上或被挤压在冰箱冰柜背面，若电源线被挤压在冰箱后方，可能损坏线缆引发火灾，插头朝上可能因线缆自重松脱，导致电气故障、引发火灾或冰箱停机导致食物变质；<PIC>第三，安装过程中拔下插头后推入冰箱时，应防止电源线被挤压或弯折，线缆被挤压或弯折可能引发火灾或触电，将电器从墙面移开时，注意不要碾压或损坏电源线；<PIC>第四，请勿延长或改装电源插头长度，否则可能引发火灾或触电；<PIC>第五，清洁、操作或更换冰箱冰柜内部灯泡时，请拔下电源插头，否则可能引发触电或伤害。<PIC>"",[""Manual17_0"", ""Manual17_1"", ""Manual17_2"", ""Manual17_3"", ""Manual17_4""]"
153,"""使用发电机时，针对燃油高度易燃且有毒的特性，需注意以下事项：加油时务必关闭发动机。<PIC>加油时注意不要将燃油洒在发动机或消音器上。<PIC>如不慎吞入燃油、吸入燃油蒸汽或燃油入眼，请立即就医。如燃油溅到皮肤或衣物上，请立即用肥皂水清洗并更换衣物。操作或运输发电机时，请务必保持机身直立，如发生倾斜，燃油可能从化油器或油箱泄漏。<PIC>切勿加注至燃油滤清器顶部以上，否则燃油受热膨胀后可能溢出。加油后务必拧紧油箱盖。运输发电机时，请务必拧紧油箱盖通气旋钮。排空燃油时，立即擦拭溢出的燃油。"",[""generator_20"", ""generator_21"", ""generator_03""]"
154,"""发电机运行后发动机及消音器温度会很高，应把发电机放在行人和儿童不易触碰的位置。<PIC>检修或维护前必须等其冷却，冷却前不要用身体或衣物接触发动机和消音器。<PIC>如果需要拆卸消音器滤网或火花熄灭器，也要在停机并冷却后再操作，避免烫伤。<PIC>"",[""generator_04"", ""generator_11"", ""Manual18_53""]"
