id,ret
155,"""日常使用中应围绕防水防潮、正确接地和规范接线三条主线来防止发电机触电事故。\n第一，禁止在雨雪中运行发电机，避免发电机受潮；任何时候都不要湿手触碰发电机或其插头、插座，以防直接触电。<PIC>\n第二，使用前务必对发电机进行有效接地，并使用足够载流量的接地导线，使泄漏电流能够被及时导走。<PIC>\n第三，如果需要将发电机接入建筑物内部用电，应由持证电工在主配电箱内安装并使用隔离转换开关，避免反送电引发电击风险；同时使用规格合格的延长线，避免因线路损伤、过载或接线不当带来触电隐患。<PIC>"",[""Manual18_12"", ""Manual18_13"", ""Manual18_14""]"
156,"""需要通过燃油开关旋钮供油时，应按照以下步骤操作。首先确保油箱内有充足燃油，并打开油箱盖通气旋钮——按住油箱盖防止转动，将通气旋钮逆时针旋转1圈，使燃油能够流向化油器。然后将燃油开关旋钮置于“开启”位置，燃油即从油箱输送至化油器。<PIC>如果燃油开关旋钮无法正常转动，可以取下盖板，内部可见燃油开关拨杆，使用该拨杆进行供油操作。<PIC>启动发动机前还需完成以下配合步骤：将发动机开关置于ON位置，将阻风门旋钮完全拉出，然后缓慢拉动反冲启动器至啮合位置再快速拉动。发动机启动后进行暖机，待阻风门旋钮推回原位发动机也不会熄火后，再将阻风门旋钮推回原位。<PIC>发电机停机或长期存放时，应将燃油开关旋钮置于“关闭”位置，切断燃油供给，并顺时针拧紧油箱盖通气旋钮。<PIC>"",[""Manual18_19"", ""Manual18_20"", ""Manual18_28"", ""Manual18_40""]"
157,"""每次使用发电机前均应进行使用前检查。针对燃油的检查操作如下：1. 确认油箱内燃油充足。2. 使用推荐燃油：无铅汽油，油箱容量为2.5升（0.55英制加仑，0.66美制加仑）。本发电机设计使用泵法辛烷值((R+M)/2)86及以上或研究法辛烷值91及以上的普通无铅汽油。<PIC>3. 加油前请仔细阅读安全信息，燃油高度易燃且有毒。切勿加注至燃油滤清器顶部以上，否则燃油受热膨胀后可能溢出。4. 如有燃油溢出应立即擦拭干净。5. 加油后务必拧紧油箱盖。<PIC>"",[""generator_12"", ""generator_14""]"
158,"""启动发电机发动机的前两个步骤如下（此前需确认未连接任何电气设备，并将ECON控制开关置于○关闭位置）。第一步，按住油箱盖防止转动，将通气旋钮逆时针旋转1圈，打开油箱通气口。<PIC>第二步，将燃油开关旋钮置于开启位置。<PIC>"",[""Manual18_26"", ""Manual18_27""]"
159,"""连接前先检查所有电气设备、线路和插头，确认状态良好并保持发电机有效接地；在完成所有安全确认前不要给设备通电，并确保总负载和所用插座电流都在额定范围内。1. 将电源线在提手上缠绕2至3圈。<PIC>2. 启动发动机，再插入交流插座，然后核对交流指示灯是否亮起。<PIC>3. 指示灯正常后，先把经济控制开关置于“I”（开启）位置，再打开设备电源；如果要带压缩机或潜水泵等大启动电流设备，应把经济控制开关置于“○”（关闭）位置。<PIC>同时不得把发电机接入市电插座，也不得与其他发电机并联，否则可能反送电并导致维修人员触电。<PIC>"",[""Manual18_33"", ""Manual18_34"", ""Manual18_35"", ""Manual18_16""]"
160,"""发电机上有两种常用开关：发动机开关和经济控制开关。发动机开关控制点火系统；置于开启时点火电路接通，可启动发动机，置于停止时点火电路切断，发动机关停。<PIC>经济控制开关用于在轻负载时节能降噪；置于开启时，经济控制单元会根据外接负载调节发动机转速，降低油耗和噪声；置于关闭时，无论是否连接负载，发动机均以额定转速5000转/分钟运行。<PIC>"",[""generator_24"", ""Manual18_35""]"
161,"""发电机的标识信息可以在手册的两个部分查找和记录。在识别码记录页，手册给出了产品识别码AE00012，并提供专用表格供用户填写产品识别码和序列号，以便向发电机经销商订购零配件，同时也应将这些识别码另行妥善保管以防机器被盗。<PIC>在机器标识部分，机器序列号标注在发电机机身的特定位置，该编号的前三位为机型标识，其余数字为产品生产编号，请妥善记录以便向经销商订购配件时参考。<PIC>"",[""Manual18_0"", ""Manual18_1""]"
162,"""使用发电机的直流保护器时，首先要注意它会在负载超过发电机额定输出时自动断开，这是为保护发电机与外接设备而设的保护装置。直流保护器断开后，应先将负载降到发电机额定输出范围内再尝试复位。若降低负载后仍反复断开，应咨询发电机经销商，不要继续强制使用。直流保护器通常用于12V直流充电或直流输出场景，连接前应确认负载与接线状态正确。在电池充电时，还应注意先启动发动机再连接电池，红线接正极、黑线接极，接线不能接反，并确保电池通气软管连接正确且无损坏或堵塞。充电期间应关闭经济控制开关，电池会产生易爆气体，因此严禁吸烟、远离火花和明火，并保持通风。如果需要复位直流保护器，按压保护器即可在“复位”与“断开”状态之间切换；若过载问题未排除，不应反复强行复位。<PIC>直流保护器过载时会自动断开，起到保护作用。<PIC>直流保护器通过按压在“复位”与“断开”之间切换，复位前应先降低负载。<PIC>电池充电时先启动发动机再连接充电线，并将充电线在提手上缠绕2至3圈。<PIC>充电前应先按下直流保护器，并确保电池接线正确、经济控制开关关闭，同时保持通气软管正常。<PIC>电池充电过程中会产生易爆气体，操作时需远离火花、明火，并做好防护和通风。"",[""generator_08"", ""generator_09"", ""Manual18_37"", ""Manual18_38"", ""Manual18_39""]"
163,"""将发电机放置在水平面上并等待发动机及消音器冷却，确认发动机机油处于机油加注口的上限位置，若液位低于上限则需要添加机油至上限位置。推荐发动机机油等级为API标准SE级或SF级。必要时可参考机油警告灯判断机油不足情况，在添加机油后再重新启动。机油上限位置如图。<PIC>机油加注口及油尺位置如图。<PIC>"",[""generator_17"", ""generator_18""]"
164,"""启动发电机发动机的最后三个步骤如下：\n\n5. 缓慢拉动反冲启动器至啮合位置，然后快速拉动。<PIC>拉动反冲启动器时请牢牢握住提手，防止发电机倾倒。\n\n6. 发动机启动后，进行暖机，直至阻风门旋钮推回原位发动机也不会熄火。\n\n7. 将阻风门旋钮推回原位。<PIC>"",[""generator_16"", ""Manual18_29""]"
165,"""发电机直流额定电压为12V。正确充电步骤如下：\n1. 将充电线在提手上缠绕2至3圈，插入直流插座。<PIC> 红线夹接电池正极(+)，黑线夹接电池负极(-)，切勿接反。\n2. 启动发动机后再连接电池。\n3. 按下直流保护器，安装电池。<PIC>\n\n充电时务必关闭经济控制开关，确保电池接线正确，确保通气软管连接正确且无损坏或堵塞。若直流保护器断开，请将负载降至发电机额定输出范围内，若再次断开请咨询经销商。\n\n电池充满电时，电解液比重在1.26至1.28之间，每小时检查一次比重。<PIC> 充电时严禁吸烟，严禁在电池处连接或断开线路，火花可能点燃电池产生的气体。电池电解液有毒且具有腐蚀性，操作时务必佩戴护目镜，请放置在儿童接触不到的地方。"",[""Manual18_37"", ""Manual18_38"", ""Manual18_39""]"
166,"""要让发电机的发动机停机，请按以下步骤操作。首先关闭所有外接电气设备，然后将经济控制开关置于○（关闭）位置。<PIC>接着断开所有电气设备。<PIC>之后将发动机开关置于停止位置，以切断点火电路使发动机停机。<PIC>再将燃油开关旋钮置于“关闭”位置。<PIC>最后顺时针拧紧油箱盖通气旋钮至手指拧紧状态，切断燃油供给。<PIC>"",[""generator_22"", ""generator_23"", ""generator_24"", ""Manual18_40"", ""Manual18_41""]"
167,"""应定期拆卸并检查火花塞，保养作业前请先停机。1. 取下盖板。2. 检查火花塞是否变色并清除积碳。<PIC> 3. 检查火花塞型号及间隙。<PIC> 核实电极间隙符合规格要求。<PIC> 4. 安装火花塞。<PIC> 5. 安装盖板。注意：更换时仅使用发电机指定原厂配件，建议由发电机经销商进行保养。"",[""Manual18_44"", ""Manual18_45"", ""Manual18_46"", ""Manual18_47""]"
168,"""1. 将机器放置在水平面上，暖机数分钟，然后停机，将燃油开关旋钮置于\""关闭\""位置，顺时针拧紧油箱盖通气旋钮。\n2. 取下盖板①。<PIC>\n3. 从发电机底部拆下放油接头①，打开机油加注口盖。\n4. 将放油接头①安装到机油加注口。\n5. 在发动机下方放置接油盘，倾斜发电机将机油完全排空。<PIC>\n6. 添加发动机机油至上限位置。<PIC> 推荐发动机机油等级：API标准 SE级或SF级。"",[""Manual18_50"", ""generator_25"", ""generator_26""]"
169,"""发电机空气滤清器的正确维护步骤如下：1. 取下盖板。<PIC>2. 松开固定空气滤清器盖的卡箍。<PIC>3. 取下空气滤清器盖及滤芯。<PIC>4. 用溶剂清洗滤芯并晾干。5. 给滤芯上油并挤出多余机油，滤芯应湿润但不滴油。推荐使用泡沫空气滤清器专用油或SAE 20号发动机油。注意：请勿拧绞滤芯，以免撕裂。6. 将滤芯装入空气滤清器，确保滤芯密封面与空气滤清器贴合无漏气。7. 将空气滤清器盖装回原位并安装卡箍。8. 安装盖板。重要注意事项：发动机严禁无滤芯运行，否则会导致活塞及气缸过度磨损。使用溶剂时严禁吸烟或靠近明火。"",[""Manual18_61"", ""Manual18_62"", ""Manual18_63""]"
170,"""如果发电机的发动机无法启动，应按照手册中的故障排除流程进行检查，主要排查燃油系统和机油系统的问题。首先检查燃油系统是否正常输送燃油：确认油箱内是否有油，如果没有需添加燃油 <PIC>；如果油箱有油，请将油箱盖通气旋钮逆时针旋转1圈置于“开启”位置，并确保燃油开关旋钮置于“开启” <PIC>；若仍无法启动，可能是燃油管路或化油器堵塞，需清洁燃油管路和化油器。其次检查发动机机油系统，机油不足会导致发动机自动停机且无法再次启动：检查机油液位，如果过低需添加发动机机油 <PIC>。此外，在启动时还需注意将ECON控制开关置于○（关闭）位置，并正确操作阻风门。具体的故障排除流程可参考以下总体流程图 <PIC>。"",[""generator_27"", ""generator_28"", ""generator_29"", ""Manual18_65""]"
171,"""排空燃油按以下步骤操作：1. 打开油箱盖，使用市售手动虹吸管将油箱内燃油排入合格汽油容器，然后装回油箱盖。警告：燃油高度易燃且有毒，请仔细阅读安全信息，立即擦拭溢出的燃油。2. 取下盖板①，松开化油器浮子室放油螺丝，排空化油器内燃油。<PIC>3. 将燃油开关旋钮置于关闭位置，启动发动机直至自行停机，燃烧完化油器内剩余燃油。<PIC>此外需要注意油箱盖通气旋钮在发动机不使用时应顺时针拧紧至手指拧紧状态以切断燃油供给。"",[""Manual18_66"", ""Manual18_67""]"
172,"""使用便携式发电机为对电压敏感的精密设备供电前，请先咨询精密设备供应商。部分精密设备（如部分医疗设备、个人电脑及检测峰值电压和有效值电压的逆变器）可能需要比便携式发电机更稳定的电压供应。此外，连接发电机前应确认所有电气设备（包括线路及插头连接）状态良好，插入插头前务必关闭所有电气设备，并确保总负载在发电机额定输出范围内、插座负载电流在插座额定电流范围内。"",[]"
173,"""在划船或钓鱼场景下，拖曳速度、半滑航速度和滑航速度分别对应摩托艇的低速、中速和较快速行驶状态，用途和操控要点不同。拖曳速度为最低操控速度，几乎不加油门，艇体沉入水中且无尾流，适合靠岸、停靠码头、接近物体或慢速拖带作业，练习重点是低速直行、满舵转向与精确近距控制。<PIC>半滑航速度为中等速度，艇首略微抬离水面但仍在水中行驶，会产生尾流，适合中速巡航、绕圈与转向练习，此时转向依赖油门，急转时需要加大油门以维持喷射推力与转向响应。<PIC>滑航速度为较快速度，艇体更平稳并在水面滑行，同样产生尾流，适合快速通过或高速操控练习，但高速下给定速度的转向角度有限，过度转向可能引发侧滑，且速度越快停车距离越长，需在开阔平静水域谨慎使用。<PIC>"",[""Manual40_1"", ""Manual40_2"", ""Manual40_3""]"
174,"""按手册练习3，先在近岸练习再到开阔水域，全程不启动发动机，以保证深水登艇与平衡的安全性和稳定性。将熄火绳系在手腕上，并在水深至少齐胸的水域让艇漂浮，随后游至艇尾，双手放在登艇平台上，单手抓住扶手，这样既便于发力，也便于落水后重新抓稳。接着将身体拉至平台呈跪姿，再移至座位跨坐，以降低重心，减少侧倾。随后将熄火绳卡扣安装到熄火开关，双手紧握车把，双脚放入脚坑，前脚掌踏实脚坑底板，保持身体居中、目视前方。手册指出驾驶者体重越大，平衡难度越高，因此应反复练习登艇与平衡过程，直到能连续完成而保持稳定。如果艇上有登艇台阶，可在深水登艇时放下辅助登艇，登艇后台阶会自动复位。手册练习3图示展示了深水登艇的关键步骤：游至艇尾并双手放于登艇平台。<PIC>将身体拉至平台呈跪姿的过渡动作。<PIC>移至座位跨坐以降低重心。<PIC>熄火绳卡扣安装到开关并双手紧握车把的最终驾驶姿势。<PIC>"",[""Manual40_13"", ""Manual40_14"", ""Manual40_15"", ""Manual40_16""]"
175,"""1. 转向时始终加油门。摩托艇依靠喷射推力转向，松开油门后转向能力迅速下降，急转弯时更需加大油门以维持转向推力。\n2. 控制车把转角，避免过度转向。滑航速度下艇体在给定速度下的转向角度有限，车把转向过度时艇体可能开始侧滑。这是因为侧滑时进入喷射口的水量减少，喷嘴排水量下降，转向推力降低。遇到侧滑时将车把转回较小角度即可恢复正常转向。<PIC>\n3. 从平缓转向和低速开始练习，逐步提高速度并减小转弯半径，切勿急于求成。\n4. 双手紧握车把，双脚放在脚坑底板上，保持稳定坐姿。\n5. 练习时结合左右转向完成椭圆和8字路线，以熟悉艇体在不同转向角度下的操控特性。<PIC>\n6. 掌握重心转移技巧，配合转向操作提升稳定性。\n7. 在开阔、平静、无交通及障碍物的大水域进行练习。"",[""Manual40_26"", ""Manual40_27""]"
176,"""在半滑航速度下做上述动作时，应配合使用油门与车把转向，转向过程中不要松开油门，并保持速度平稳，先从大半径、大尺寸路线开始，再逐步缩短半径与缩小路线，以维持操控性与稳定性。1. 做大椭圆转弯时，先逐渐加速至半滑航速度，保持速度平稳完成右转和左转，再前进转向完成完整椭圆。<PIC>2. 做绕圈行驶时，右转绕大圈并保持速度不变，再以相同方式左转绕圈，随后逐渐缩小圈径。<PIC>3. 做8字行驶时，先结合上述转弯和绕圈练习完成大8字路线，再逐步缩小8字尺寸。<PIC>转向前先观察周围人员、物体及其他船只；由于摩托艇没有独立制动系统，转向时若松开油门，艇体会迅速失去转向响应，从而影响稳定性。练习区域较小或需要更可控的行驶时，应降低最大行驶速度。若在半滑航速度下急转弯，转向时还需加大油门。"",[""Manual40_22"", ""Manual40_23"", ""Manual40_24""]"
177,"""在摩托艇中低速（半滑航速度）转弯时，油门控制是保持行驶稳定性和操控性的关键。摩托艇通过油门与车把配合实现转向，转动车把时尾部喷射推力喷嘴角度改变，从而改变行驶方向。由于喷射推力强度决定转向速度与方向，除拖曳速度外，转向时必须始终加油门。<PIC>练习半滑航速度转向时，应逐渐加速至半滑航速度，保持速度平稳转弯，先练习大椭圆转向，再逐步缩小转弯半径进行绕圈行驶训练。<PIC>之后结合左右转向完成8字路线训练，逐步缩小8字尺寸以提升操控熟练度。<PIC>需要注意的是，如果松开油门手柄，转向能力会迅速下降，发动机减速后艇体不再响应车把操作，此时应逐渐重新加油门以恢复艇体响应。在半滑航速度下急转弯时，转向的同时必须加大油门，以确保有足够的喷射推力支撑转向动作。摩托艇没有独立制动系统，松开油门后艇体会因水阻减速但会滑行一段距离，因此不确定能否及时停下时应加油门并转向避让。<PIC>"",[""Manual40_20"", ""Manual40_22"", ""Manual40_24"", ""Manual40_21""]"
178,"""在拖曳速度下，应先以接近怠速的最小油门直线稳定航向，避免突然加大油门或频繁修正车把，让艇体在低速下保持平稳前进；开始转弯时，应继续维持当前的低速推进状态，再缓慢、持续地转动车把，通过平缓的油门和转向配合完成大半径转弯。建议先观察周围环境，启动发动机后直线行驶，确认航向稳定；需要转向时，开始做大8字路线转弯，且不额外加油门，以保证转弯平顺并保留操控余量。按顺序先掌握操控装置和启停，再进行练习4，避免因分心寻找操控部件破坏平顺性。根据摩托艇操控原理，转动车把时尾部喷射推力喷嘴角度改变从而改变行驶方向，但与中高速不同，拖曳速度通常不额外加大油门。如需更大幅度转向，可将车把转到最大进行360°回转练习，并顺时针、逆时针交替练习，以熟悉车把动作与艇体响应之间的关系，从而提升可控性与平顺性。<PIC>"",[""Manual40_19""]"
179,"""摩托艇未配备独立制动系统，通过水阻自然减速或借助倒挡喷射（RiDE系统）来减速停稳。具体操作如下：1. 需要停车时，完全松开油门手柄，发动机减速至怠速，艇体依靠水阻逐渐减速至停止。2. 从全速状态松开油门后，摩托艇因水阻完全停止的距离约为90米（300英尺），具体受总重量、水面状况、风向等因素影响。3. 如装备RiDE系统（智能减速电子倒挡），握紧左侧握把的RiDE手柄可辅助减速，停车距离比不使用时缩短约30%。4. 重要安全提醒：完全松开油门后，发动机减速，艇体将不再响应车把操作，因为转向需要油门动力。因此，若不确定能否在障碍物前及时停下，不要松开油门，而是加油门并转向避让。5. 练习区域较小时应降低最大行驶速度，速度越快停车距离越长。<PIC>"",[""Manual40_25""]"
180,"""摩托艇手册指出，碰撞事故造成的伤亡人数多于个人摩托艇的任何其他事故类型，因此避免碰撞是驾驶中最关键的安全事项。<PIC>\n\n驾驶时应做到以下几点：\n1. 持续观察周围人员、物体及其他船只，留意影响视线或遮挡视野的环境状况。\n2. 以安全速度谨慎驾驶，与人员、物体及其他船只保持安全距离。\n3. 不要紧跟在其他摩托艇或船只后方。\n4. 不要靠近他人并向其喷水或溅水。\n5. 避开有水下障碍物或浅水区的区域。\n6. 避免急转弯或其他让他人难以避让或判断你行驶方向的操作。\n7. 尽早采取行动避免碰撞，记住摩托艇及其他船只没有刹车装置。\n8. 试图转向避开物体时不要松开油门手柄，转向需要油门动力。\n9. 启动摩托艇前务必检查油门与转向操控是否正常。\n10. 遵守适用于摩托艇的航行规则与当地法规。\n\n此外，驾驶时还需注意：速度越快，停车距离越长，练习中应熟悉不同速度下的停车与转向避让方法。穿越其他船只产生的尾流时，应减速并以一定角度斜切穿越，通常以约45度角穿越可减轻冲击。搭载乘客时，总重量（含所有货物）超过220千克（485磅）时禁止驾驶。"",[""Manual40_0""]"
181,"""水泵发动机安全停机的正确步骤如下：先将油门手柄完全向左推，使发动机降至怠速状态 <PIC>；再将发动机开关置于“OFF”位置，切断点火电路使发动机停机 <PIC>；最后将燃油开关手柄置于“OFF”位置，关闭燃油供给 <PIC>。"",[""pump_11"", ""Manual31_17"", ""Manual31_18""]"
182,"""水泵的核心部件以手册'部件说明'列出的总成为准，包括油箱、油箱盖、燃油开关、空气滤清器盖、火花塞、消音器、阻风门手柄、发动机开关、机油加注口盖、放油螺塞、反冲启动器、机油警告灯、油门手柄、注水螺塞和放水螺塞，上述总成通常配合这张部件位置图一起识别。<PIC>"",[""pump_16""]"
183,"""按照手册中的油箱滤网清洗说明，详细步骤如下。先关闭发动机并让机器停稳，避免操作中燃油溢出或发生危险；再拆下油箱盖并取出滤网，手册在该步骤配有拆卸位置示意，其中油箱盖对应①，油箱滤网对应②；然后用溶剂清洗滤网，若滤网已损坏则更换新件；接着将滤网擦干后装回原位；最后装回油箱盖并确认拧紧，手册特别警告务必拧紧油箱盖。<PIC>"",[""Manual31_32""]"
184,"""排放燃油前请关闭发动机<PIC>，吸烟或明火附近严禁操作<PIC>。排放燃油的正确步骤如下：1. 排空油箱、燃油开关及化油器浮子室。2. 向油箱内倒入一杯SAE 10W30或20W40发动机机油。3. 晃动油箱使内壁均匀附着机油。4. 排出多余机油。<PIC>"",[""pump_02"", ""pump_03"", ""Manual31_41""]"
185,"""先确认是否为“密封进气或注水不足”导致的无法抽水。手册指出，软管安装不牢固会进气导致无法抽水，且务必在进水软管末端安装滤网；每次使用前应确认泵体内水位达到上限，启动前务必向泵内注满水，否则会损坏机械密封，同时应尽量靠近水源并减少吸程。<PIC>\n再逐项排查“接头与密封件松动或损坏”。若仍无法抽水，按故障排除顺序检查：注水螺塞或放水螺塞松动则拧紧；软管接头或卡箍松动则拧紧；O形圈或垫片损坏则更换；机械密封损坏则咨询经销商。\n最后结合“漏水检查”进行系统诊断。日常维护中应检查水泵是否漏水，重新拧紧螺栓、螺塞、卡箍及软管接头，必要时更换O形圈及/或垫片，以恢复密封与吸水能力。"",[""Manual31_5""]"
186,"""温控器的日期和时间可在初次安装时设置，也可在后续通过菜单修改。正确的日期和时间是程序日程精准运行的基础。一、初次安装时设置日期和时间。1. 设置日期。按+或-调整年份，按选择键；按+或-调整月份，按选择键；按+或-调整日期，按选择键确认。<PIC> 2. 选择时钟格式。按+或-设置为12小时制（北美标准）或24小时制，按选择键确认。<PIC> 3. 设置时间。按+或-调整小时，按选择键；按+或-调整分钟，按选择键确认。二、后续修改日期或时间。1. 设置时间：按菜单键进入设备菜单，显示PROG，按+或-选择“时间”，按选择键；选择12小时制或24小时制，按选择键；按+或-调整小时和分钟，按选择键保存并退出。2. 设置日期：按菜单键进入设备菜单，显示PROG，按+或-选择“日期”，按选择键；年份开始闪烁，按+或-依次调整年份、月份、日期，每次调整后按选择键，最后按选择键保存并退出。<PIC> 三、利用日期时间实现精准日程和温度控制。正确的日期和时间设置确保程序日程功能正常运行。温控器支持每天设置四个日程时段：起床、离家、回家、睡眠，工作日和周末可设置不同参数。按菜单键选择PROG后按选择键，可选择日期组和日程时段，调整每个时段的开始时间和供暖/制冷设定温度。<PIC> 配合智能响应技术，温控器会学习系统达到目标温度所需的时间，在您设定的时间之前自动提前启动，确保到达预定时刻时室温已达到目标值。例如将起床时间设为早上6点、温度设为70°F，供暖系统会在6点前启动，起床时温度已达标。注意：更换电池时若两分钟内完成，时间和日期设置将自动保留，无需重新配置。"",[""Manual36_25"", ""thermostat_07"", ""Manual36_42"", ""Manual36_31""]"
187,"""要优化温控器的供暖和制冷效果，需要分别调整系统模式设置、风扇运行设置以及程序日程。以下是具体操作方法。一、系统模式设置。按温控器上的模式键，循环切换至所需系统模式并保持激活状态。可用模式包括：自动模式，温控器根据需要自动选择供暖或制冷；供暖模式，温控器仅控制供暖系统；制冷模式，温控器仅控制制冷系统；应急供暖模式（仅适用于带辅助加热的热泵），温控器控制辅助加热而不使用压缩机；关闭模式，供暖和制冷系统均关闭，但若风扇设为开启或循环模式，风扇仍可运行。注：由于压缩机保护功能，供暖或制冷指示灯可能会闪烁5分钟。可用模式因型号及系统设置而异。<PIC>系统设置选项页1展示了可调整的系统设置编号及对应数值选项<PIC>系统设置选项页2展示了更多系统参数配置选项<PIC>系统模式设置界面，显示自动、供暖、制冷、应急供暖和关闭等模式选项。二、风扇运行设置。按温控器上的风扇键，循环切换至所需风扇模式并保持激活状态。可用风扇模式包括：自动模式，仅在供暖或制冷系统运行时风扇才启动；开启模式，风扇持续运行；循环模式，风扇随机运行约33%的时间，可在系统不主动供暖或制冷时保持空气流通。注：可用风扇模式因系统设置而异。<PIC>风扇运行设置界面，显示自动、开启和循环三种风扇模式选项。三、通过程序日程进一步优化。您可每天设置四个时间段（起床、离家、回家、睡眠），工作日和周末可设置不同参数。建议使用预设设置，可有效降低供暖和制冷能耗。按菜单键进入程序设置，选择日期组和时段后，分别调整供暖和制冷设定温度。此外，温控器的智能响应技术可学习炉子和空调达到设定温度所需的时间，确保在您设定的时间达到目标温度。例如将起床时间设为早上6点、温度设为70°F，系统会在6点前自动启动，确保起床时温度已达标。系统提前启动时会显示\""恢复中\""提示。<PIC>程序日程设置界面，展示起床、离家、回家、睡眠四个时段的温度和时间调整选项"",[""Manual36_27"", ""Manual36_28"", ""Manual36_29"", ""Manual36_30"", ""Manual36_31""]"
188,"""温控器提供每天四个时段的程序日程设置，工作日和周末可分别设定不同参数，建议使用预设设置以有效降低供暖和制冷能耗。四个时段分别为：起床时段设置早晨离家前的所需温度，离家时段设置外出时的温度（通常为节能温度），回家时段设置晚上就寝前的温度，睡眠时段设置夜间温度（通常为节能温度）。<PIC>\n\n调整程序日程的步骤如下：\n1. 按温控器上的菜单键。<PIC>\n2. 显示PROG后按选择键，然后显示开启，再按选择键。\n3. 按+或-选择要编辑的日期或日期组，按选择键。\n4. 按+或-选择要编辑的日程时段（起床、离家、回家、睡眠），按选择键。\n5. 显示开启后按选择键保持该时段开启，或按+再按选择键关闭该时段。\n6. 时间开始闪烁时，按+或-调整日程时段开始时间，按选择键。\n7. 温度开始闪烁时，按+或-调整供暖设定温度，按选择键；再按+或-调整制冷设定温度，按选择键。<PIC>\n8. 对剩余日程时段重复步骤4至7。\n9. 完成后按主页键保存程序设置并返回主界面。<PIC>\n\n智能响应技术可让温控器学习系统达到设定温度所需的时间，确保在设定时间点准确达到目标温度。例如将起床时间设为早上6点、温度设为70°F，供暖系统会在6点前提前启动，保证起床时温度已达标。系统在预定时间段前启动时会显示\""恢复中\""提示。\n\n如需临时调整温度，直接按+或-即可，新设定将保持至下一个预定时段开始。如需取消临时保持，按+或-后按取消键。如需永久覆盖当前日程，按+或-调整温度后，在设定温度闪烁时按保持（模式）键切换至永久保持。"",[""Manual36_31"", ""thermostat_04"", ""thermostat_05"", ""thermostat_06""]"
189,"""在主界面直接按+或-调整设定温度，调至所需温度后无需其他操作，新的设定温度将保持至下一个预定日程时间段开始，已编程日程不会被修改。<PIC> 若需取消该临时保持，按+或-后按取消键即可恢复原日程运行。"",[""Manual36_32""]"
190,"""当设备或系统出现警报界面时，请按以下步骤处理。在主界面确认警报图标是否出现，若有则进入菜单查看具体警报内容。<PIC>进入警报菜单后读取对应的错误或警报代码，并留意返回主界面后警报符号不会自动消失，需要在菜单中清除后才会解除。<PIC>若警报图标已出现，对照设备提供的错误代码表确认具体故障含义。<PIC>若提示为暂态警报，按设备说明进行相应操作，并注意相同警报在菜单中取消后可能会在7天后再次提示。<PIC>若需手动清除，按照取消警报的操作步骤执行，直到主界面警报符号消失。<PIC>如无法通过上述步骤排除问题，请记录错误代码并联系售后或专业人员处理。<PIC>"",[""Manual36_44"", ""Manual36_45"", ""Manual36_46"", ""Manual36_47"", ""Manual36_48"", ""Manual36_49""]"
